"1500from5 - RawData"
"Wavelength nm.","T%"
2622.00,-7.2273
2624.00,-6.0470
2626.00,-6.3495
2628.00,-7.6078
2630.00,-8.1727
2632.00,-8.0270
2634.00,-6.7355
2636.00,-6.2295
2638.00,-4.8891
2640.00,-6.1823
2642.00,-5.8980
2644.00,-6.5900
2646.00,-6.4707
2648.00,-7.8060
2650.00,-8.7999
2652.00,-8.3887
2654.00,-7.5166
2656.00,-6.7086
2658.00,-7.2504
2660.00,-7.7943
2662.00,-8.8034
2664.00,-8.0018
2666.00,-8.6551
2668.00,-8.7475
2670.00,-10.2226
2672.00,-10.3320
2674.00,-8.5763
2676.00,-8.5216
2678.00,-9.9272
2680.00,-10.2649
2682.00,-8.7919
2684.00,-5.9362
2686.00,-6.6350
2688.00,-8.9275
2690.00,-11.4797
2692.00,-11.9304
2694.00,-9.8707
2696.00,-7.5001
2698.00,-8.7422
2700.00,-9.3736
2702.00,-8.7697
2704.00,-8.8999
2706.00,-7.7833
2708.00,-7.6808
2710.00,-7.6990
2712.00,-7.7572
2714.00,-8.3760
2716.00,-8.4620
2718.00,-8.6922
2720.00,-7.9157
2722.00,-7.7350
2724.00,-7.1375
2726.00,-7.2798
2728.00,-6.8106
2730.00,-7.2302
2732.00,-7.7930
2734.00,-7.5144
2736.00,-7.5315
2738.00,-7.9982
2740.00,-7.8797
2742.00,-7.8500
2744.00,-7.9242
2746.00,-6.8054
2748.00,-6.4165
2750.00,-6.7339
2752.00,-5.9137
2754.00,-6.4455
2756.00,-7.6823
2758.00,-8.0723
2760.00,-8.3105
2762.00,-8.9486
2764.00,-8.9698
2766.00,-8.2205
2768.00,-8.2821
2770.00,-7.7378
2772.00,-7.7463
2774.00,-7.6751
2776.00,-7.8009
2778.00,-7.4298
2780.00,-7.5388
2782.00,-7.1825
2784.00,-7.2246
2786.00,-7.1543
2788.00,-6.7972
2790.00,-7.0223
2792.00,-7.1302
2794.00,-7.5632
2796.00,-8.4325
2798.00,-8.5801
2800.00,-8.3486
2802.00,-8.9816
2804.00,-7.8543
2806.00,-7.5938
2808.00,-7.8783
2810.00,-8.0313
2812.00,-7.2241
2814.00,-7.7398
2816.00,-7.3345
2818.00,-7.6104
2820.00,-7.8023
2822.00,-8.4931
2824.00,-8.4200
2826.00,-8.6857
2828.00,-8.8613
2830.00,-8.4005
2832.00,-7.9780
2834.00,-8.0597
2836.00,-7.7911
2838.00,-7.4118
2840.00,-7.8226
2842.00,-8.0104
2844.00,-7.7819
2846.00,-7.8010
2848.00,-7.9458
2850.00,-8.4562
2852.00,-7.9425
2854.00,-7.8326
2856.00,-8.0092
2858.00,-7.8517
2860.00,-7.3967
2862.00,-7.6655
2864.00,-7.8311
2866.00,-8.1538
2868.00,-8.2246
2870.00,-8.3947
2872.00,-8.0142
2874.00,-8.0845
2876.00,-7.5091
2878.00,-7.9908
2880.00,-7.3607
2882.00,-7.6088
2884.00,-7.9763
2886.00,-8.1340
2888.00,-7.8426
2890.00,-7.8876
2892.00,-7.9974
2894.00,-7.8116
2896.00,-7.4124
2898.00,-7.2122
2900.00,-7.3421
2902.00,-7.7992
2904.00,-7.3477
2906.00,-7.7238
2908.00,-7.3227
2910.00,-8.5998
2912.00,-8.3415
2914.00,-8.6940
2916.00,-8.6950
2918.00,-9.5599
2920.00,-8.4471
2922.00,-7.9769
