"840_1 - RawData"
"Wavelength nm.","T%"
2572.00,26.8327
2574.00,28.6598
2576.00,28.9388
2578.00,30.0077
2580.00,28.9061
2582.00,28.5336
2584.00,27.6162
2586.00,28.4196
2588.00,28.4967
2590.00,29.1914
2592.00,29.3755
2594.00,30.1357
2596.00,29.1958
2598.00,30.6827
2600.00,32.5416
2602.00,33.1656
2604.00,33.2799
2606.00,31.7191
2608.00,34.7296
2610.00,34.5115
2612.00,34.6930
2614.00,31.4629
2616.00,30.9032
2618.00,29.5492
2620.00,28.9510
2622.00,26.9350
2624.00,28.6196
2626.00,30.5298
2628.00,32.7570
2630.00,33.5576
2632.00,34.4539
2634.00,35.1408
2636.00,35.2739
2638.00,34.9423
2640.00,35.6132
2642.00,34.5728
2644.00,34.4498
2646.00,33.9673
2648.00,33.9602
2650.00,34.1439
2652.00,33.3554
2654.00,33.2812
2656.00,32.7655
2658.00,32.5235
2660.00,32.9049
2662.00,32.4121
2664.00,34.1100
2666.00,32.6550
2668.00,34.5824
2670.00,32.1256
2672.00,30.5990
2674.00,30.0433
2676.00,29.7773
2678.00,31.4109
2680.00,30.0071
2682.00,28.1378
2684.00,29.4341
2686.00,27.2724
2688.00,29.5261
2690.00,29.2930
2692.00,30.4813
2694.00,29.4918
2696.00,27.7898
2698.00,26.4987
2700.00,25.9599
2702.00,25.2543
2704.00,24.1845
2706.00,23.9395
2708.00,23.1238
2710.00,22.1479
2712.00,20.9894
2714.00,20.3241
2716.00,19.4085
2718.00,18.2256
2720.00,17.4971
2722.00,16.7320
2724.00,15.2945
2726.00,13.7466
2728.00,13.6481
2730.00,12.3289
2732.00,10.7758
2734.00,10.5445
2736.00,10.6097
2738.00,9.4462
2740.00,10.4155
2742.00,10.2481
2744.00,10.1802
2746.00,9.3640
2748.00,9.6039
2750.00,8.7587
2752.00,9.0699
2754.00,7.5647
2756.00,7.5063
2758.00,7.2189
2760.00,6.8485
2762.00,6.3298
2764.00,6.6834
2766.00,5.5965
2768.00,5.1816
2770.00,5.2963
2772.00,4.3804
2774.00,4.6778
2776.00,5.4221
2778.00,5.5397
2780.00,5.2182
2782.00,5.6590
2784.00,5.2859
2786.00,5.1779
2788.00,4.8488
2790.00,4.0383
2792.00,4.1198
2794.00,3.2042
2796.00,2.8019
2798.00,2.1925
2800.00,2.6108
