"holder - RawData"
"Wavelength nm.","T%"
1358.00,53.2948
1360.00,53.3062
1362.00,53.3123
1364.00,53.3167
1366.00,53.3187
1368.00,53.3224
1370.00,53.3199
1372.00,53.3138
1374.00,53.3064
1376.00,53.3018
1378.00,53.2967
1380.00,53.2961
1382.00,53.3007
1384.00,53.3150
1386.00,53.3302
1388.00,53.3437
1390.00,53.3584
1392.00,53.3776
1394.00,53.3927
1396.00,53.4050
1398.00,53.4176
1400.00,53.4283
1402.00,53.4299
1404.00,53.4268
1406.00,53.4341
1408.00,53.4530
1410.00,53.4677
1412.00,53.4740
1414.00,53.4747
1416.00,53.4779
1418.00,53.4842
1420.00,53.4882
1422.00,53.4918
1424.00,53.4974
1426.00,53.5085
1428.00,53.5168
1430.00,53.5247
1432.00,53.5280
1434.00,53.5321
1436.00,53.5376
1438.00,53.5395
1440.00,53.5452
1442.00,53.5474
1444.00,53.5555
1446.00,53.5633
1448.00,53.5681
1450.00,53.5684
1452.00,53.5603
1454.00,53.5570
1456.00,53.5632
1458.00,53.5783
1460.00,53.5870
1462.00,53.5942
1464.00,53.6053
1466.00,53.6164
1468.00,53.6200
1470.00,53.6120
1472.00,53.6064
1474.00,53.6079
1476.00,53.6169
1478.00,53.6276
1480.00,53.6312
1482.00,53.6365
1484.00,53.6380
1486.00,53.6386
1488.00,53.6378
1490.00,53.6408
1492.00,53.6522
1494.00,53.6570
1496.00,53.6617
1498.00,53.6671
1500.00,53.6780
1502.00,53.6821
1504.00,53.6807
1506.00,53.6841
1508.00,53.6933
1510.00,53.7002
1512.00,53.7023
1514.00,53.7132
1516.00,53.7240
1518.00,53.7350
1520.00,53.7332
1522.00,53.7362
1524.00,53.7371
1526.00,53.7399
1528.00,53.7469
1530.00,53.7541
1532.00,53.7631
1534.00,53.7563
1536.00,53.7620
1538.00,53.7649
1540.00,53.7795
1542.00,53.7822
1544.00,53.7851
1546.00,53.7855
1548.00,53.7884
1550.00,53.7964
1552.00,53.7985
1554.00,53.7983
1556.00,53.8023
1558.00,53.8107
1560.00,53.8173
1562.00,53.8152
1564.00,53.8182
1566.00,53.8266
1568.00,53.8354
1570.00,53.8343
1572.00,53.8428
1574.00,53.8578
1576.00,53.8774
1578.00,53.8857
1580.00,53.8866
1582.00,53.8987
1584.00,53.9128
1586.00,53.9429
1588.00,53.9701
1590.00,54.0036
1592.00,54.0262
1594.00,54.0419
1596.00,54.0506
1598.00,54.0536
1600.00,54.0548
1602.00,54.0484
1604.00,54.0321
1606.00,54.0124
1608.00,53.9952
1610.00,53.9859
1612.00,53.9780
1614.00,53.9664
1616.00,53.9670
1618.00,53.9696
1620.00,53.9765
1622.00,53.9708
1624.00,53.9625
1626.00,53.9488
1628.00,53.9307
1630.00,53.9216
1632.00,53.9156
1634.00,53.9193
1636.00,53.9131
1638.00,53.9136
1640.00,53.9124
1642.00,53.9124
1644.00,53.9042
1646.00,53.8973
1648.00,53.8942
1650.00,53.3421
1652.00,52.4959
1654.00,51.8037
1656.00,51.7582
1658.00,51.9527
1660.00,51.6739
1662.00,52.0404
1664.00,52.2729
1666.00,52.7621
1668.00,52.4147
1670.00,52.5476
1672.00,52.3317
1674.00,52.3554
1676.00,52.3211
1678.00,52.4277
1680.00,52.4916
1682.00,52.4410
1684.00,52.4335
1686.00,52.4264
1688.00,52.4809
1690.00,52.3544
1692.00,52.3209
1694.00,52.5310
1696.00,52.8214
1698.00,52.8023
1700.00,52.4809
1702.00,52.0233
1704.00,52.1136
1706.00,51.6991
1708.00,52.0438
1710.00,51.6644
1712.00,51.9101
1714.00,51.4465
1716.00,51.6474
1718.00,52.0323
1720.00,52.4786
1722.00,52.5256
1724.00,51.8804
1726.00,51.7808
1728.00,51.7320
1730.00,51.3551
1732.00,51.2783
1734.00,51.2432
1736.00,51.6159
1738.00,51.6759
1740.00,51.5006
1742.00,51.8853
1744.00,52.3579
1746.00,52.3643
1748.00,52.3536
1750.00,52.4400
1752.00,52.5602
1754.00,52.3984
1756.00,51.5473
1758.00,51.8031
1760.00,51.4607
1762.00,52.0845
1764.00,51.6733
1766.00,51.8834
1768.00,51.3107
1770.00,51.2161
1772.00,51.3662
1774.00,51.2657
1776.00,51.4507
1778.00,51.1915
1780.00,51.4907
1782.00,51.4661
1784.00,51.9184
1786.00,52.1737
1788.00,52.2843
1790.00,52.0952
1792.00,51.8017
1794.00,51.3783
1796.00,51.7184
1798.00,51.5699
1800.00,51.4373
1802.00,51.4943
1804.00,51.6660
1806.00,52.1526
1808.00,51.3800
1810.00,51.3608
1812.00,51.4913
1814.00,51.6931
1816.00,51.6641
1818.00,52.0590
1820.00,52.6759
1822.00,52.6476
1824.00,52.3761
1826.00,52.1775
1828.00,52.6008
1830.00,53.2952
1832.00,53.3287
1834.00,53.1869
1836.00,52.7037
1838.00,52.6983
1840.00,53.0205
1842.00,52.8405
1844.00,52.8944
1846.00,52.4066
1848.00,51.8423
1850.00,50.9297
1852.00,51.5829
1854.00,52.2238
1856.00,52.9065
1858.00,52.4129
1860.00,52.0475
1862.00,52.2774
1864.00,52.2395
1866.00,52.2179
1868.00,52.7428
1870.00,52.3519
1872.00,52.9592
1874.00,51.6534
1876.00,51.8300
1878.00,51.5351
1880.00,51.4465
1882.00,51.6125
1884.00,51.0687
1886.00,51.4476
1888.00,51.1204
1890.00,51.1668
1892.00,50.7425
1894.00,51.2472
1896.00,51.3342
1898.00,51.5305
1900.00,51.7828
1902.00,51.7310
1904.00,51.7836
1906.00,50.9601
1908.00,50.9653
1910.00,51.3360
1912.00,51.6948
1914.00,51.4345
1916.00,51.1724
1918.00,51.1815
1920.00,51.4117
1922.00,51.0267
1924.00,50.6906
1926.00,51.2827
1928.00,51.8303
1930.00,51.7395
1932.00,51.3776
1934.00,51.2704
1936.00,51.2978
1938.00,50.9168
1940.00,50.8782
1942.00,51.2116
1944.00,51.7188
1946.00,52.2924
1948.00,51.8300
1950.00,51.6508
1952.00,51.2429
1954.00,51.9843
1956.00,52.0408
1958.00,51.9811
1960.00,51.1093
1962.00,50.8140
1964.00,50.3540
1966.00,51.3976
1968.00,52.4272
1970.00,53.0813
1972.00,51.9898
1974.00,51.5522
1976.00,52.2727
1978.00,52.6578
1980.00,52.0439
1982.00,50.7363
1984.00,51.1919
1986.00,51.3045
1988.00,51.8735
1990.00,51.7649
1992.00,52.0202
1994.00,52.1897
1996.00,51.6447
1998.00,51.1477
2000.00,50.2868
2002.00,51.3348
2004.00,52.0103
2006.00,52.7254
2008.00,51.9111
2010.00,51.7133
2012.00,51.4029
2014.00,51.3586
2016.00,50.6723
2018.00,50.0960
2020.00,50.1237
2022.00,50.8748
2024.00,51.3507
2026.00,51.3994
2028.00,51.7013
2030.00,51.3391
2032.00,51.4591
2034.00,50.3639
2036.00,50.4735
2038.00,49.8994
2040.00,50.6203
2042.00,50.9011
2044.00,50.7468
2046.00,50.2314
2048.00,49.5842
2050.00,50.5519
2052.00,51.8590
2054.00,52.7096
2056.00,52.1697
2058.00,51.9284
2060.00,52.2689
2062.00,52.9225
2064.00,52.3408
2066.00,51.4293
2068.00,50.6582
2070.00,50.5330
2072.00,52.2041
2074.00,52.8489
2076.00,53.6125
2078.00,52.3245
2080.00,52.6341
2082.00,52.2690
2084.00,51.9262
2086.00,51.5897
2088.00,50.2756
2090.00,50.5550
2092.00,50.2910
2094.00,51.5035
2096.00,51.4280
2098.00,50.9731
2100.00,50.6423
2102.00,50.0276
2104.00,50.9650
2106.00,50.3289
2108.00,51.1455
2110.00,50.9705
2112.00,52.0823
2114.00,52.1232
2116.00,51.8806
2118.00,51.5125
2120.00,51.1682
2122.00,50.9745
2124.00,51.2143
2126.00,51.7585
2128.00,51.8889
2130.00,51.8717
2132.00,51.6615
2134.00,51.4794
2136.00,50.6957
2138.00,51.0742
2140.00,52.0257
2142.00,52.8514
2144.00,52.6688
2146.00,51.5596
2148.00,50.9652
2150.00,51.1633
